rid,singer,title,top1_word,top3_words,top1_match,top3_match
555368202,Grimmmz,Stay With Me Type Beat (律动版),stay,stay、say、留在,1,1
578381363,Grimmmz,passion (带感高燃进行曲),cause,cause、make、believe,0,0
563332181,Grimmmz,没有多难 没有遗憾 (DJ动感版),多难,多难、遗憾、哭喊,1,1
502980,郭静,心墙,一道,一道、墙、窗,0,1
384997,郭静,爱情讯息,爱情,爱情、想念、变成,1,1
385005,郭静,下一个天亮,有些,有些、等、下,0,1
512646204,郭静,爱情讯息 (Live),爱情,爱情、会、每次,1,1
40961060,郭静,下一个天亮,有些,有些、等、下,0,1
3460514,郭静,下一个天亮,有些,有些、等、下,0,1
618182924,郭静,我以为,原来,原来、打扰、那些,0,0
40961020,郭静,心墙,一道,一道、墙、窗,0,1
502981,郭静,在树上唱歌,树上,树上、唱歌、要,1,1
1080127,郭静,又是艳阳天,艳阳天,艳阳天、一点、或许,1,1
533117902,郭静,好像 (Live),原来,原来、好像、音乐,0,1
509984738,郭静,好像,原来,原来、好像、如何,0,1
263015,郭静,你的香气,香气,香气、曾经、已,1,1
28738547,郭静,风景旧曾谙,女,女、梦、今生,0,0
272002269,郭静,心墙 (40秒DJ版片段),一道,一道、墙、窗,0,1
844355,郭静,每一天都不同,每,每、一天、比,1,1
262996,郭静,我不想忘记你,努力,努力、想起、学会,0,0
83733636,郭静,烦恼歌 (Live),啊啊啊,啊啊啊、烦恼、除了,0,1
89863560,郭静,青春不打烊,青春,青春、一刻、打烊,1,1
27786958,郭静,拥抱你的微笑,幸福,幸福、遇见、仰望,0,0
566451124,郭静,半日闲,孙晟睿,孙晟睿、只、绕,0,0
267698395,郭静,心墙 (Live),一道,一道、墙、窗,0,1
529320502,郭静,下一个天亮 (2025-2026湖南卫视跨年晚会现场),有些,有些、等、下,0,1
384999,郭静,不药而愈,看,看、伤心、痊愈,0,0
1080114,郭静,陪着我的时候想着她,陪,陪、想、多,1,1
336132931,王宇宙Leto,若月亮没来 (若是月亮还没来),若,若、没来、吹,1,1
354485711,王宇宙Leto,若月亮没来 (DJ阿卓版),若,若、没来、吹,1,1
363332596,王宇宙Leto,若月亮没来,若,若、没来、吹,1,1
407923479,王宇宙Leto,城北的花,想,想、世界、远方,0,0
354133566,王宇宙Leto,若月亮没来 (DJ铁柱版),若,若、没来、吹,1,1
358994119,王宇宙Leto,若月亮没来 (吉他版),若,若、没来、吹,1,1
364278375,王宇宙Leto,若月亮没来 (治愈版),若,若、没来、吹,1,1
472493468,王宇宙Leto,城北的花 (Live),音乐,音乐、维伴、想,0,0
514386619,王宇宙Leto,病态的爱,带给,带给、多、永恒,0,0
482269372,王宇宙Leto,若月亮没来   天亮以前说再见   不要慌太阳下山有月光 (Live),音乐,音乐、维伴、月亮,0,1
485829407,王宇宙Leto,雾里,雾里,雾里、别、清晰,1,1
411205632,王宇宙Leto,山南的风吹到北 (治愈版),山南,山南、风吹、到北,1,1
518698197,王宇宙Leto,檐下花飞过,门前,门前、檐下、花,0,1
365394204,王宇宙Leto,那时白云悠悠,总,总、那时、白云悠悠,0,1
478891763,王宇宙Leto,若月亮没来 (Live),没来,没来、吹、若,1,1
373178589,王宇宙Leto,月光摇摇晃,摇,摇、游、阿嬷,1,1
298667426,王宇宙Leto,不分手的恋爱 (cover: 小鞠) (Demo),爱,爱、说、恨,1,1
424016799,王宇宙Leto,晚归的人,帧,帧、看见、列车,0,0
520135524,王宇宙Leto,亲爱的你啊,会,会、翻过、山,0,0
379603222,王宇宙Leto,若你是那颗繁星,不离,不离、不弃、繁星,0,1
411209673,王宇宙Leto,等风吹过来,等,等、吹过来、风,1,1
446327883,王宇宙Leto,只为你着迷,忽远,忽远、忽近、着迷,0,1
505039230,王宇宙Leto,若月亮没来 (2025安徽卫视中秋歌会现场),若,若、没来、吹,1,1
467271991,王宇宙Leto,城北的花 (DJ阿智版),远方,远方、想、城北,0,1
208456,张惠妹,我可以抱你吗,抱,抱、就要、爱,1,1
7134989,张惠妹,不该 (with aMEI),合,合、amei、jay,0,1
64462,张惠妹,听海,心,心、梦、听,0,1
7134345,张惠妹,不该,合,合、amei、jay,0,0
1003766,张惠妹,我最亲爱的,亲爱,亲爱、怎么样、日子,1,1
281087,张惠妹,如果你也听说,会,会、依然、人,0,0
63422,张惠妹,趁早,要,要、想、趁早,0,1
7233319,张惠妹,姊妹,姐妹,姐妹、记得、笑,0,0
202388213,张惠妹,对等关系,amei,amei、浩、li,0,0
36958857,张惠妹,连名带姓,多少,多少、头、错,0,0
3343977,张惠妹,我可以抱你吗,抱,抱、就要、爱,1,1
125861,张惠妹,人质,爱,爱、相爱、变成,0,0
1179143,张惠妹,Bad Boy,bad,bad、boy、坏男孩,1,1
280733,张惠妹,听海,心,心、梦、听,0,1
4084242,张惠妹,如果你也听说,会,会、依然、人,0,0
322641,张惠妹,最爱的人伤我最深,最深,最深、爱、人伤,1,1
75606,张惠妹,趁早,要,要、想、趁早,0,1
1041724,张惠妹,记得,说,说、记得、走,0,1
28731901,张惠妹,解脱,解脱,解脱、自由、人,1,1
296139,张惠妹,别在伤口洒盐,爱,爱、别、昨天,0,1
64501,张惠妹,站在高岗上,喂,喂、岗上、站,0,1
292422,张惠妹,最爱的人伤我最深,最深,最深、爱、人,1,1
839418,张惠妹,哭砂,砂,砂、风吹、尘埃,1,1
982447,张惠妹,哭砂,砂,砂、风吹、尘埃,1,1
225319341,张惠妹,相亲相爱,天下,天下、相亲、相爱,0,1
165018,李翊君,雨蝶,飞,飞、温柔、美,0,0
324107,李翊君,诺言,爱,爱、人、为,0,0
59585,李翊君,雨蝶,飞,飞、温柔、美,0,0
511284,李翊君,风中的承诺,多少,多少、曾经、说,0,0
2801777,李翊君,诺言,爱,爱、人、为,0,0
90154,李翊君,萍聚,曾经,曾经、别管、以后,0,0
5043544,李翊君,永远永远,永远,永远、已、别,1,1
836471,李翊君,雨蝶,飞,飞、温柔、美,0,0
2801784,李翊君,萍聚,曾经,曾经、别管、以后,0,0
78213,李翊君,七情六欲,七情六欲,七情六欲、笑、哭,1,1
40960715,李翊君,风中的承诺,多少,多少、曾经、说,0,0
449637,李翊君,风中的承诺,多少,多少、曾经、说,0,0
239806,李翊君,痛,痛,痛、天、要,1,1
6187877,李翊君,雨蝶,飞,飞、温柔、美,0,0
383553865,李翊君,诺言,爱,爱、人、为,0,0
40975893,李翊君,多情人都把灵魂给了谁,多,多、情人、为何,1,1
90167,李翊君,风中的承诺,多少,多少、曾经、说,0,0
123341,李翊君,漂洋过海来看你,曾,曾、陌生、城市,0,0
2809194,李翊君,多情人都把灵魂给了谁,多,多、情人、为何,1,1
324126,李翊君,雨蝶,飞,飞、温柔、美,0,0
51575171,李翊君,爱我，你怕了吗,爱,爱、眼泪、怕,1,1
54734,李翊君,红雨,雨,雨、红雨、红红的,1,1
2809205,李翊君,痛,痛,痛、要、不到,1,1
2809208,李翊君,沙漠寂寞,寂寞,寂寞、沙漠、中,1,1
213779886,李翊君,永远永远,永远,永远、已、别,1,1
89427629,王艳薇,离开我的依赖,有点,有点、痛快、离开,0,1
488007180,王艳薇,离开我的依赖 (DJ铁柱),痛快,痛快、离开、依赖,0,1
531517512,王艳薇,离开我的依赖 (Live),音乐,音乐、维伴、有点,0,0
488223194,王艳薇,离开我的依赖 (DJ豪大大),有点,有点、来不及、道声,0,0
488457984,王艳薇,离开我的依赖 (架子鼓),有点,有点、来不及、道声,0,0
488467104,王艳薇,离开我的依赖 (氛围版),有点,有点、痛快、离开,0,1
51918076,王艳薇,天使亲吻过的声音,只要,只要、失去、能,0,0
319389799,王艳薇,我们 (feat. 李杰明),身旁,身旁、不再、阳光,0,0
474171472,王艳薇,离开我的依赖 (DJ 阿树版),有点,有点、痛快、离开,0,1
487723012,王艳薇,离开我的依赖 (DJHZ),有点,有点、痛快、离开,0,1
51918066,王艳薇,框不住的爱,爱,爱、存在、框,1,1
147920807,王艳薇,框不住的爱,爱,爱、存在、框,1,1
41246105,王艳薇,无色忧伤,曾经,曾经、为、你够,0,0
530052736,王艳薇,离开我的依赖 (2026有歌第二季现场),有点,有点、痛快、离开,0,1
498927146,王艳薇,离开我的依赖 (0.8x),有点,有点、痛快、离开,0,1
501750297,王艳薇,离开我的依赖 (悄悄做个梦给你),梦到,梦到、身旁、当,0,0
256151552,王艳薇,蓝色女孩,爱,爱、存在、本能,0,0
498927262,王艳薇,离开我的依赖 (0.95x),有点,有点、痛快、离开,0,1
474171090,王艳薇,离开我的依赖 (DJ 阿罗版),有点,有点、痛快、离开,0,1
545831525,王艳薇,爱过的样子,谢谢,谢谢、样子、原来,0,1
51918070,王艳薇,无色忧伤,曾经,曾经、为、你够,0,0
564786295,王艳薇,记得吗,记住,记住、该、忘记,0,0
291465062,王艳薇,Take Me to the Edge,take,take、edge、心,1,1
144372284,王艳薇,River,now,now、kisses、so,0,0
4100778,方大同,特别的人,人,人、爱、要,1,1
2836480,方大同,春风吹,春风,春风、吹、一吹,1,1
3199885,方大同,麦恩莉,爱,爱、感谢、曾经,0,0
407348614,方大同,才二十三,变成,变成、岁月、眨眼,0,0
349233,方大同,Love Song,一首,一首、love、song,0,1
222609,方大同,爱爱爱,爱,爱、找、人家,1,1
3632474,方大同,红豆,有时候,有时候、会、我会,0,0
16176660,方大同,三人游,就算,就算、或许、by,0,0
216646668,方大同,清楚点,点,点、清楚、看清楚,1,1
4100780,方大同,天气先生,maybe,maybe、人、everybody,0,0
349238,方大同,够不够,say,say、goodbye、don,0,0
3199884,方大同,关于爱的定义,多久,多久、要、有些,0,0
546529,方大同,为你写的歌,wrote,wrote、像、cause,0,0
41223290,方大同,红豆,有时候,有时候、会、我会,0,0
547110,方大同,Nothing's Gonna Change My Love For You,love,love、爱、change,1,1
28508327,方大同,听,听,听、音乐、说,1,1
457111,方大同,每个人都会,love,love、爱、人,0,1
1652140,方大同,因为你,是因为,是因为、写、天气,0,0
382807,方大同,复刻回忆,回忆,回忆、复刻、男,1,1
222615,方大同,苏丽珍,最后,最后、想、人,0,0
349236,方大同,爱在,爱,爱、无处不在、期待,1,1
3632456,方大同,春风吹,春风,春风、吹、一吹,1,1
457115,方大同,小小虫,对不起,对不起、小虫、虫,0,1
3632470,方大同,三人游,就算,就算、或许、爱,0,0
358387161,方大同,特别的人 (Live),人,人、爱、特别,1,1
66517137,叶蒨文,潇洒走一回,留,留、一半、潇洒走,0,1
6206895,叶蒨文,曾经心痛,曾经,曾经、心痛、为何,1,1
1035041,叶蒨文,潇洒走一回,留,留、一半、岁月,0,0
56059534,叶蒨文,春风秋雨,爱,爱、始终、相信,0,0
16361913,叶蒨文,潇洒走一回,留,留、一半、潇洒走,0,1
16932154,叶蒨文,祝福,祝福,祝福、转、衷心,1,1
84955,叶蒨文,爱的可能,会,会、人、等,0,0
16176670,叶蒨文,情人知己,知己,知己、成为、相恋,1,1
269819,叶蒨文,秋去秋来,秋,秋、秋来、可,1,1
218006855,叶蒨文,海阔天空 (Live),牛班,牛班、newband、怕,0,0
324349,叶蒨文,真心真意过一生,人生,人生、一生、何不,0,1
842455,叶蒨文,选择,选择,选择、男、女,1,1
152955504,叶蒨文,明天会更好 (1997香港回归晚会),青春,青春、笑容、唱出,0,0
14555937,叶蒨文,瀟灑走一回,留,留、一半、潇洒走,0,0
51421726,叶蒨文,选择,选择,选择、男、女,1,1
282931,叶蒨文,曾经心痛,曾经,曾经、心痛、为何,1,1
225425567,叶蒨文,东方之珠 (Live),请,请、别忘记、永远,0,0
22805041,叶蒨文,曾经心庝 (Live),曾经,曾经、心疼、为何,1,1
222176154,叶蒨文,敢爱敢做 (Live),不需,不需、牛班、newband,0,0
51522644,叶蒨文,伤逝 (国语版),只好,只好、已、爱,0,0
171748,叶蒨文,敢爱敢做 (Live),不需,不需、身边、街边,0,0
7248458,叶蒨文,曾经心痛,曾经,曾经、心痛、为何,1,1
87533,叶蒨文,潇洒走一回,留,留、一半、潇洒走,0,1
6857876,叶蒨文,情人知己,知己,知己、成为、相恋,1,1
3033617,叶蒨文,珍重,纵,纵、两地、一生,0,0
472152,潘玮柏,不得不爱,爱,爱、love、天天,1,1
133520,潘玮柏,我想更懂你,想,想、懂、用,1,1
501687,潘玮柏,双人舞,love,love、okay、say,0,0
295904,潘玮柏,不得不爱,爱,爱、love、天天,1,1
501686,潘玮柏,亲爱的,叮咚,叮咚、弹奏着、快乐,0,0
150730,潘玮柏,爱上未来的你,捍卫,捍卫、约定、爱情,0,0
540360,潘玮柏,快乐崇拜,快乐,快乐、请、男,1,1
133516,潘玮柏,反转地球,wow,wow、bow、around,0,0
150726,潘玮柏,我的麦克风,观众,观众、麦克风、抢走了,0,1
84242,潘玮柏,壁虎漫步,壁虎,壁虎、come、漫步,1,1
588551,潘玮柏,听妈妈的话 (Live),周,周、妈妈、潘,0,1
22811674,潘玮柏,Tell Me,爱,爱、tell、要,0,1
395381,潘玮柏,快乐崇拜,快乐,快乐、请、跟我来,1,1
55299462,潘玮柏,攀登 (Live),high,high、爱、so,0,0
150729,潘玮柏,我们都会错,爱情,爱情、习题、一种,0,0
289944419,潘玮柏,有没有一首歌会让你想起我 (Live),音乐,音乐、过去、维伴,0,0
190346826,潘玮柏,快乐崇拜,快乐,快乐、男、请,1,1
190293712,潘玮柏,Tell Me,爱,爱、tell、要,0,1
347667,潘玮柏,快乐崇拜,快乐,快乐、男、请,1,1
5059859,潘玮柏,路太弯,路,路、太弯、转,1,1
7037143,潘玮柏,重返十七岁,鹿晗,鹿晗、能、敢不敢,0,0
2216601,潘玮柏,U U U,love,love、crazy、over,0,0
190307263,潘玮柏,不得不爱,爱,爱、love、天天,1,1
3831661,Justin Bieber,Beauty And A Beat,aye,aye、all、beauty,0,1
184556963,Justin Bieber,STAY (Explicit),woah,woah、做、stay,0,1
797784,Justin Bieber,Baby,宝贝,宝贝、like、mine,0,0
39749787,Justin Bieber,Baby,宝贝,宝贝、like、mine,0,0
1228618,Justin Bieber,As Long As You Love Me,as,as、love、爱,1,1
28520103,Justin Bieber,Baby (Album Version),宝贝,宝贝、like、mine,0,0
184600062,Justin Bieber,STAY (Clean),woah,woah、做、stay,0,1
170904560,Justin Bieber,Peaches (Explicit),get,get、shit、from,0,0
89634359,Justin Bieber,Come Around Me,when,when、当、时,0,0
613628846,Justin Bieber,ALL I CAN TAKE,all,all、已、can,1,1
619725,Justin Bieber,Love Me,love,love、爱、ya,1,1
38617422,Justin Bieber,Despacito (Remix),que,que、tu、á,0,0
666970,Justin Bieber,Baby,宝贝,宝贝、like、mine,0,0
257754984,Justin Bieber,Baby,宝贝,宝贝、yo、uh,0,0
156755662,Justin Bieber,Monster,duh,duh、what、da,0,0
6673573,Justin Bieber,What Do You Mean?,what,what、mean、意思,1,1
7203846,Justin Bieber,Let Me Love You,nah,nah、let、never,0,1
6700608,Justin Bieber,Love Yourself,should,should、释怀、love,0,1
89644056,Justin Bieber,Intentions,don,don、need、make,0,0
6673572,Justin Bieber,Sorry,sorry,sorry、too、道歉,1,1
613628944,Justin Bieber,DAISIES,all,all、get、can,0,0
187376328,Justin Bieber,Love Yourself,should,should、释怀、love,0,1
1228609,Justin Bieber,Beauty and a Beat,all,all、beauty、tonight,0,1
619727,Justin Bieber,One Time,one,one、time、girl,1,1
142201454,Justin Bieber,Eenie Meenie (Album Version),eenie,eenie、meenie、miney,1,1
6749207,Alan Walker,Faded,where,where、now、如今,0,0
75869297,Alan Walker,Play,旋律,旋律、为、played,0,0
28660541,Alan Walker,The Spectre,面对,面对、hello、live,0,0
12442905,Alan Walker,Alone,un,un、de、é,0,0
224414588,Alan Walker,Fade,该,该、歌曲、为,0,0
41362948,Alan Walker,Ignite,one,one、touch、只,0,0
65633689,Alan Walker,On My Way (Explicit),已,已、so、踏上,0,0
224414564,Alan Walker,Spectre,此,此、歌曲、为,0,0
30142598,Alan Walker,All Falls Down,fine,fine、all、我会,0,1
49036768,Alan Walker,Darkside,无边,无边、黑暗、dark,0,1
36615676,Alan Walker,Faded,where,where、now、如今,0,0
7113192,Alan Walker,Sing Me to Sleep,伴,伴、sing、sleep,0,1
481666858,Alan Walker,Old Habits,but,but、made、í,0,0
27780765,Alan Walker,Hymn For The Weekend (Remix),high,high、so、天际,0,0
40171818,Alan Walker,Legends Never Die (Alan Walker Remix),never,never、legends、die,1,1
59448098,Alan Walker,Faded,where,where、now、如今,0,0
6245379,Alan Walker,Fade,该,该、歌曲、为,0,0
77343665,Alan Walker,Sad Sometimes,by,by、不必、已,0,0
59448407,Alan Walker,Lost Control,lost,lost、don、control,1,1
91086203,Alan Walker,End of Time,by,by、re、ll,0,0
302275602,Alan Walker,The Spectre,面对,面对、hello、live,0,0
322571557,Alan Walker,Fire!,every,every、time、touch,0,0
59448095,Alan Walker,All Falls Down,fine,fine、好、ll,0,1
6568057,Alan Walker,Spectre,此,此、歌曲、为,0,0
9929254,A-Lin,天若有情,天,天、若有情、亦,1,1
55308191,A-Lin,有一种悲伤,一种,一种、悲伤、录音室,1,1
3783780,A-Lin,给我一个理由忘记,理由,理由、爱、人,1,1
3214946,A-Lin,幸福了 然后呢,爱,爱、是不是、记得,0,0
28663893,A-Lin,无人知晓的我,那些,那些、无人知晓、声,0,1
477344271,A-Lin,忘了 (Live),音乐,音乐、维伴、爱,0,0
254895,A-Lin,爱，请问怎么走,爱,爱、走、说,1,1
125584,A-Lin,失恋无罪,人,人、万岁、失恋,0,1
517294773,A-Lin,爱就一个字 (Live),爱,爱、mx、band,1,1
6196345,A-Lin,拿走了什么,拿走,拿走、几次、说,1,1
215067780,A-Lin,Link电台,derrick,derrick、sepnio、张德铭,0,0
539095905,A-Lin,故乡的云 (Live),归来,归来、故乡、哟,0,1
518904359,A-Lin,爱错 (Live),王赫野,王赫野、从来、lin,0,0
402553,A-Lin,P.S.我爱你,我爱你,我爱你、有些、值得,1,1
34555312,A-Lin,月牙湾 (Live),爱,爱、凝固、用,0,0
536845600,A-Lin,龙的传人 (Live),mx,mx、band、东方,0,0
914649,A-Lin,给我一个理由忘记,理由,理由、爱、人,1,1
270860903,A-Lin,给我一个理由忘记 (Live),音乐,音乐、理由、爱,0,1
628846,A-Lin,现在我很幸福,爱,爱、像、有时,0,0
382349531,A-Lin,天后 (Live),音乐,音乐、维伴、天后,0,1
6202525,A-Lin,给我一个理由忘记 (Live),理由,理由、人、想,1,1
6351577,A-Lin,爱 (Live),总,总、过去、总会,0,0
594579682,A-Lin,一个人,人,人、电费、贵,1,1
384565879,A-Lin,连名带姓 (Live),音乐,音乐、维伴、头,0,0
314330553,A-Lin,天若有情 (Live),天,天、若有情、亦,1,1
3202719,草蜢,半点心,交给,交给、心、爱,0,1
3202659,草蜢,失恋阵线联盟,曾经,曾经、记忆里、画,0,0
91342,草蜢,失恋,将,将、一起、应,0,0
175024,草蜢,宝贝，对不起,对不起,对不起、宝贝、愿意,1,1
2285353,草蜢,半点心,交给,交给、心、爱,0,1
1076335,草蜢,失恋阵线联盟,曾经,曾经、记忆里、画,0,0
492445540,草蜢,半点心 (黑胶版),交给,交给、心、爱,0,1
3201743,草蜢,半点心(国语版),心,心、好、爱,1,1
625104,草蜢,失恋阵线联盟,曾经,曾经、记忆里、画,0,0
370597757,草蜢,特别的爱给特别的你   爱   水手   失恋阵线联盟   十七岁那年的雨季   大海   花心   雨一直下   挪威的森林   心太软 (网友改编),特别,特别、说声、带走,1,1
378474015,草蜢,失恋阵线联盟 (黑胶版),曾经,曾经、失恋、总是,0,1
99172,草蜢,失恋,将,将、一起、应,0,0
255776,草蜢,宝贝对不起,对不起,对不起、宝贝、愿意,1,1
51683464,草蜢,失恋阵线联盟 (DJ版),曾经,曾经、失恋、总是,0,1
5335522,草蜢,忘情森巴舞,森巴舞,森巴舞、一起、不满,1,1
608432,草蜢,失恋,将,将、一起、应,0,0
7319449,草蜢,OPENING / 星光灿烂 (Live in Hong Kong / 1990),amour,amour、利亚、耶,0,0
119056,草蜢,宝贝，对不起,对不起,对不起、宝贝、愿意,1,1
3986590,草蜢,半点心,交给,交给、心、爱,0,1
4904655,草蜢,永远爱着您,无论,无论、爱、爱全,0,1
11680041,草蜢,宝贝，对不起,对不起,对不起、宝贝、愿意,1,1
22867296,草蜢,失恋阵线联盟,曾经,曾经、记忆里、画,0,0
22821060,草蜢,失恋,将,将、一起、应,0,0
26062775,草蜢,半点心,交给,交给、心、爱,0,1
51520642,陈慧琳,记事本,痛,痛、哭、爱,0,0
22809628,陈慧琳,都是你的错,女,女、男、错,0,1
86371,陈慧琳,记事本,痛,痛、哭、爱,0,0
23639474,陈慧琳,心服口服,比,比、心服、舒服,0,1
28394454,陈慧琳,记事本,痛,痛、哭、爱,0,0
323422,陈慧琳,花花宇宙,多,多、oo、高,0,0
511263,陈慧琳,制造浪漫,浪漫,浪漫、之中、制造,1,1
185014865,陈慧琳,记事本,痛,痛、哭、爱,0,0
323420,陈慧琳,不如跳舞,跳舞,跳舞、全世界、不如,1,1
217743,陈慧琳,不如跳舞,跳舞,跳舞、全世界、不如,1,1
511261,陈慧琳,记事本,痛,痛、哭、爱,0,0
22867418,陈慧琳,都是你的错,错,错、请、若,1,1
51449268,陈慧琳,前所未见,肩,肩、里、手,0,0
116833,陈慧琳,今生你作伴,守,守、知己、看不见,0,0
306242,陈慧琳,希望,看,看、天空、梦,0,0
148954,陈慧琳,我不够爱你,不够,不够、爱、想,1,1
5048223,陈慧琳,都是你的错,错,错、若、请,1,1
91296,陈慧琳,记事本,痛,痛、哭、爱,0,0
97495,陈慧琳,LOVE PARADISE,爱,爱、re、love,0,1
1039960,陈慧琳,都是你的错,错,错、若、请,1,1
94299,陈慧琳,阁楼,不许,不许、隐居、由,0,0
2832977,陈慧琳,谁愿放手,曾,曾、越是、过愿,0,0
80755,陈慧琳,她比我丑,比,比、丑、可,1,1
298030,陈慧琳,谁愿放手,曾,曾、越是、过愿,0,0
126543,光良,童话,里,里、变成、相信,0,0
238215,光良,第一次,第一次,第一次、一起、说,1,1
51446100,光良,烟火,纪念,纪念、想起、短暂,0,0
40614121,光良,第一次 (Live),第一次,第一次、一起、当,1,1
95374047,光良,童话,里,里、变成、相信,0,0
126530,光良,约定,约定,约定、爱、记得,1,1
202727,光良,童话,里,里、变成、相信,0,0
40429562,光良,第一次,第一次,第一次、一起、说,1,1
21766944,光良,第一次 (Live),第一次,第一次、合、男,1,1
126532,光良,勇气,爱,爱、需要、勇气,0,1
6685178,光良,浪花一朵朵,一天,一天、陪、慢慢,0,0
202730,光良,第一次,第一次,第一次、一起、说,1,1
103151,光良,少年,光,光、曹、那个,0,0
1021940,光良,童话 (Live),里,里、变成、相信,0,0
527708956,光良,童话 (3D环绕版),里,里、变成、相信,0,0
16854410,光良,第一次 (Live),第一次,第一次、一起、说,1,1
6485840,光良,约定,约定,约定、爱、记得,1,1
308489443,光良,童话 (Live),里,里、变成、相信,0,0
98233681,光良,都是你,天,天、日记、写满,0,0
409091,光良,右手边,再见,再见、说、右手边,0,1
27792186,光良,浪花一朵朵 (任贤齐&Friends演唱会版),一天,一天、陪、慢慢,0,0
202725,光良,少年,光,光、曹、那个,0,0
1071754,光良,朋友首日封,等,等、走、朋友,0,1
28789589,光良,浪花一朵朵,一天,一天、陪、慢慢,0,0
877978,杨千嬅,处处吻,吻,吻、一吻、便,1,1
93890,杨千嬅,处处吻,吻,吻、一吻、便,1,1
171417,杨千嬅,野孩子,男孩子,男孩子、如此、说,0,0
96108,杨千嬅,少女的祈祷,祈求,祈求、发生、祷告,0,0
22853452,杨千嬅,可惜我是水瓶座,到底,到底、回去、再会,0,0
45841257,杨千嬅,花好月圆夜 (国语版),花好月圆,花好月圆、夜、女,1,1
625443,杨千嬅,野孩子,男孩子,男孩子、如此、说,0,0
171329,杨千嬅,稀客,如期,如期、继续、最后,0,0
51573481,杨千嬅,小城大事,下来,下来、吻、豁出去,0,0
33766033,杨千嬅,再见二丁目,异国,异国、只、快乐,0,0
82984,杨千嬅,少女的祈祷,祈求,祈求、发生、祷告,0,0
1134541,杨千嬅,勇,为,为、如何、亦,0,0
86073,杨千嬅,花好月圆夜 (广东版),圆月,圆月、将、男,0,0
6950509,杨千嬅,处处吻,吻,吻、一吻、便,1,1
228448,杨千嬅,处处吻,吻,吻、一吻、便,1,1
2284695,杨千嬅,可惜我是水瓶座,到底,到底、回去、再会,0,0
197392115,杨千嬅,致敬勇士 (伴奏),雪花,雪花、盛开、世界,0,0
871234,杨千嬅,再见二丁目,异国,异国、只、快乐,0,0
222981321,杨千嬅,下一站天后 (Live),唱,唱、牛班、newband,0,0
4315263,杨千嬅,大城小事(粤语 Dj Candy),吻,吻、下来、豁出去,0,0
1076345,动力火车,当,当,当、不再、红尘,1,1
175076,动力火车,那就这样吧,爱,爱、哭、要,0,0
310085,动力火车,背叛情歌,背叛,背叛、诺言、忘,1,1
1028538,动力火车,忠孝东路走九遍,爱,爱、有人、忠孝东路,0,1
128539,动力火车,第一滴泪,为,为、流下、第一,0,1
61541,动力火车,无情的情书,无情,无情、永远、说,1,1
490734,动力火车,那就这样吧,爱,爱、哭、要,0,0
488651,动力火车,当,当,当、不再、红尘,1,1
490724,动力火车,背叛情歌,背叛,背叛、诺言、忘,1,1
175088,动力火车,明天的明天的明天,昨天,昨天、爱、勇气,0,0
28714260,动力火车,第一滴泪,为,为、流下、第一,0,1
75103,动力火车,酒醉的探戈2001,探戈,探戈、跳、一段,1,1
5388231,动力火车,终于明白,别说,别说、不想、懂,0,0
13272659,动力火车,忠孝东路走九遍,爱,爱、有人、忠孝东路,0,1
90251,动力火车,忠孝东路走九遍,爱,爱、有人、忠孝东路,0,1
13272664,动力火车,无情的情书,无情,无情、永远、说,1,1
490730,动力火车,第一滴泪,为,为、流下、第一,0,1
13272665,动力火车,背叛情歌,背叛,背叛、诺言、忘,1,1
61175517,动力火车,跟着感觉走 (Live),跟着,跟着、感觉、越来越,1,1
266510211,动力火车,我的未来不是梦 (Live),未来,未来、梦、牛班,1,1
984277,动力火车,蜗牛,一步,一步、许、轻轻,0,0
90241,动力火车,当,当,当、不再、红尘,1,1
13272662,动力火车,终于明白,别说,别说、不想、懂,0,0
15651705,BIGBANG,IF YOU,이,이、나、다,0,0
7254751,BIGBANG,거짓말,love,love、어、so,0,0
19331199,BIGBANG,하루하루,가,가、지、아,0,0
12209102,BIGBANG,FANTASTIC BABY,dan,dan、나、dance,0,0
313788858,BIGBANG,IF YOU,이,이、나、다,0,0
19460278,BIGBANG,BLUE,에,에、이、아,0,0
6906524,BIGBANG,BANG BANG BANG (KR Ver.),bang,bang、砰、빵,1,1
30364355,BIGBANG,뱅뱅뱅 (BANG BANG BANG),bang,bang、빵、야,1,1
6906526,BIGBANG,IF YOU (KR Ver.),이,이、나、다,0,0
6430200,BIGBANG,LOSER,이,이、에、loser,0,1
7177345,BIGBANG,Let's not fall in love,아,아、요、지,0,0
19460275,BIGBANG,BAD BOY,lay,lay、가、나,0,0
15651706,BIGBANG,SOBER,이,이、어、가,0,0
6906525,BIGBANG,Let's not fall in love (KR Ver.),아,아、요、지,0,0
51430559,BIGBANG,Haru Haru,가,가、지、아,0,0
13790859,BIGBANG,LAST DANCE,이,이、나、어,0,0
15299710,BIGBANG,거짓말 (Remix),어,어、sorry、love,0,0
1219533,BIGBANG,Monster,지,지、마、이,0,0
16115589,BIGBANG,마지막 인사,지,지、만、하,1,1
15299702,BIGBANG,Tonight,오,오、아、지,0,0
1018749,BIGBANG,LIE(コジンマル),love,love、어、이,0,0
313785821,BIGBANG,BANG BANG BANG,bang,bang、빵、야,1,1
13790858,BIGBANG,FXXK IT (에라 모르겠다),에,에、다、르,1,1
6430199,BIGBANG,BAE BAE,이,이、해、babe,0,0
