rid,singer,title,clean_title,occurrences,appeared
156755662,Justin Bieber,Monster,Monster,6,1
6673573,Justin Bieber,What Do You Mean?,What Do You Mean?,28,1
7203846,Justin Bieber,Let Me Love You,Let Me Love You,12,1
6700608,Justin Bieber,Love Yourself,Love Yourself,8,1
89644056,Justin Bieber,Intentions,Intentions,9,1
6673572,Justin Bieber,Sorry,Sorry,20,1
613628944,Justin Bieber,DAISIES,DAISIES,0,0
187376328,Justin Bieber,Love Yourself,Love Yourself,8,1
1228609,Justin Bieber,Beauty and a Beat,Beauty and a Beat,3,1
619727,Justin Bieber,One Time,One Time,33,1
142201454,Justin Bieber,Eenie Meenie (Album Version),Eenie Meenie (Album Version),0,0
6749207,Alan Walker,Faded,Faded,11,1
75869297,Alan Walker,Play,Play,14,1
28660541,Alan Walker,The Spectre,The Spectre,0,0
12442905,Alan Walker,Alone,Alone,0,0
224414588,Alan Walker,Fade,Fade,0,0
41362948,Alan Walker,Ignite,Ignite,15,1
65633689,Alan Walker,On My Way (Explicit),On My Way (Explicit),0,0
224414564,Alan Walker,Spectre,Spectre,0,0
30142598,Alan Walker,All Falls Down,All Falls Down,14,1
49036768,Alan Walker,Darkside,Darkside,15,1
36615676,Alan Walker,Faded,Faded,11,1
7113192,Alan Walker,Sing Me to Sleep,Sing Me to Sleep,8,1
481666858,Alan Walker,Old Habits,Old Habits,0,0
27780765,Alan Walker,Hymn For The Weekend (Remix),Hymn For The Weekend,0,0
40171818,Alan Walker,Legends Never Die (Alan Walker Remix),Legends Never Die,17,1
59448098,Alan Walker,Faded,Faded,11,1
6245379,Alan Walker,Fade,Fade,0,0
77343665,Alan Walker,Sad Sometimes,Sad Sometimes,5,1
59448407,Alan Walker,Lost Control,Lost Control,9,1
91086203,Alan Walker,End of Time,End of Time,6,1
302275602,Alan Walker,The Spectre,The Spectre,0,0
322571557,Alan Walker,Fire!,Fire!,6,1
59448095,Alan Walker,All Falls Down,All Falls Down,9,1
6568057,Alan Walker,Spectre,Spectre,0,0
9929254,A-Lin,天若有情,天若有情,5,1
55308191,A-Lin,有一种悲伤,有一种悲伤,5,1
3783780,A-Lin,给我一个理由忘记,给我一个理由忘记,2,1
3214946,A-Lin,幸福了 然后呢,幸福了 然后呢,3,1
28663893,A-Lin,无人知晓的我,无人知晓的我,5,1
477344271,A-Lin,忘了 (Live),忘了,4,1
254895,A-Lin,爱，请问怎么走,爱，请问怎么走,2,1
125584,A-Lin,失恋无罪,失恋无罪,6,1
517294773,A-Lin,爱就一个字 (Live),爱就一个字,8,1
6196345,A-Lin,拿走了什么,拿走了什么,5,1
215067780,A-Lin,Link电台,Link电台,2,1
539095905,A-Lin,故乡的云 (Live),故乡的云,9,1
518904359,A-Lin,爱错 (Live),爱错,4,1
402553,A-Lin,P.S.我爱你,P.S.我爱你,0,0
34555312,A-Lin,月牙湾 (Live),月牙湾,2,1
536845600,A-Lin,龙的传人 (Live),龙的传人,5,1
914649,A-Lin,给我一个理由忘记,给我一个理由忘记,2,1
270860903,A-Lin,给我一个理由忘记 (Live),给我一个理由忘记,2,1
628846,A-Lin,现在我很幸福,现在我很幸福,0,0
382349531,A-Lin,天后 (Live),天后,5,1
6202525,A-Lin,给我一个理由忘记 (Live),给我一个理由忘记,2,1
6351577,A-Lin,爱 (Live),爱,3,1
594579682,A-Lin,一个人,一个人,8,1
384565879,A-Lin,连名带姓 (Live),连名带姓,2,1
314330553,A-Lin,天若有情 (Live),天若有情,5,1
3202719,草蜢,半点心,半点心,4,1
3202659,草蜢,失恋阵线联盟,失恋阵线联盟,0,0
91342,草蜢,失恋,失恋,0,0
175024,草蜢,宝贝，对不起,宝贝，对不起,8,1
2285353,草蜢,半点心,半点心,4,1
1076335,草蜢,失恋阵线联盟,失恋阵线联盟,0,0
492445540,草蜢,半点心 (黑胶版),半点心 (黑胶版),0,0
3201743,草蜢,半点心(国语版),半点心(国语版),0,0
625104,草蜢,失恋阵线联盟,失恋阵线联盟,0,0
370597757,草蜢,特别的爱给特别的你   爱   水手   失恋阵线联盟   十七岁那年的雨季   大海   花心   雨一直下   挪威的森林   心太软 (网友改编),特别的爱给特别的你   爱   水手   失恋阵线联盟   十七岁那年的雨季   大海   花心   雨一直下   挪威的森林   心太软 (网友改编),0,0
378474015,草蜢,失恋阵线联盟 (黑胶版),失恋阵线联盟 (黑胶版),0,0
99172,草蜢,失恋,失恋,0,0
255776,草蜢,宝贝对不起,宝贝对不起,8,1
51683464,草蜢,失恋阵线联盟 (DJ版),失恋阵线联盟 (DJ版),0,0
5335522,草蜢,忘情森巴舞,忘情森巴舞,0,0
608432,草蜢,失恋,失恋,0,0
7319449,草蜢,OPENING / 星光灿烂 (Live in Hong Kong / 1990),OPENING / 星光灿烂,1,1
119056,草蜢,宝贝，对不起,宝贝，对不起,8,1
3986590,草蜢,半点心,半点心,4,1
4904655,草蜢,永远爱着您,永远爱着您,0,0
11680041,草蜢,宝贝，对不起,宝贝，对不起,8,1
22867296,草蜢,失恋阵线联盟,失恋阵线联盟,0,0
22821060,草蜢,失恋,失恋,0,0
26062775,草蜢,半点心,半点心,4,1
51520642,陈慧琳,记事本,记事本,1,1
22809628,陈慧琳,都是你的错,都是你的错,8,1
86371,陈慧琳,记事本,记事本,1,1
23639474,陈慧琳,心服口服,心服口服,0,0
28394454,陈慧琳,记事本,记事本,1,1
323422,陈慧琳,花花宇宙,花花宇宙,0,0
511263,陈慧琳,制造浪漫,制造浪漫,0,0
185014865,陈慧琳,记事本,记事本,1,1
323420,陈慧琳,不如跳舞,不如跳舞,12,1
217743,陈慧琳,不如跳舞,不如跳舞,12,1
511261,陈慧琳,记事本,记事本,1,1
22867418,陈慧琳,都是你的错,都是你的错,8,1
51449268,陈慧琳,前所未见,前所未见,0,0
116833,陈慧琳,今生你作伴,今生你作伴,0,0
306242,陈慧琳,希望,希望,2,1
148954,陈慧琳,我不够爱你,我不够爱你,6,1
5048223,陈慧琳,都是你的错,都是你的错,8,1
91296,陈慧琳,记事本,记事本,1,1
97495,陈慧琳,LOVE PARADISE,LOVE PARADISE,3,1
1039960,陈慧琳,都是你的错,都是你的错,8,1
94299,陈慧琳,阁楼,阁楼,2,1
2832977,陈慧琳,谁愿放手,谁愿放手,0,0
80755,陈慧琳,她比我丑,她比我丑,3,1
298030,陈慧琳,谁愿放手,谁愿放手,0,0
126543,光良,童话,童话,10,1
238215,光良,第一次,第一次,13,1
51446100,光良,烟火,烟火,4,1
40614121,光良,第一次 (Live),第一次,5,1
95374047,光良,童话,童话,10,1
126530,光良,约定,约定,10,1
202727,光良,童话,童话,10,1
40429562,光良,第一次,第一次,13,1
21766944,光良,第一次 (Live),第一次,13,1
126532,光良,勇气,勇气,6,1
6685178,光良,浪花一朵朵,浪花一朵朵,4,1
202730,光良,第一次,第一次,13,1
103151,光良,少年,少年,8,1
1021940,光良,童话 (Live),童话,10,1
527708956,光良,童话 (3D环绕版),童话 (3D环绕版),0,0
16854410,光良,第一次 (Live),第一次,13,1
6485840,光良,约定,约定,10,1
308489443,光良,童话 (Live),童话,10,1
98233681,光良,都是你,都是你,10,1
409091,光良,右手边,右手边,5,1
27792186,光良,浪花一朵朵 (任贤齐&Friends演唱会版),浪花一朵朵 (任贤齐&Friends演唱会版),0,0
202725,光良,少年,少年,8,1
1071754,光良,朋友首日封,朋友首日封,0,0
28789589,光良,浪花一朵朵,浪花一朵朵,4,1
877978,杨千嬅,处处吻,处处吻,0,0
93890,杨千嬅,处处吻,处处吻,0,0
171417,杨千嬅,野孩子,野孩子,3,1
96108,杨千嬅,少女的祈祷,少女的祈祷,0,0
22853452,杨千嬅,可惜我是水瓶座,可惜我是水瓶座,0,0
45841257,杨千嬅,花好月圆夜 (国语版),花好月圆夜 (国语版),0,0
625443,杨千嬅,野孩子,野孩子,3,1
171329,杨千嬅,稀客,稀客,1,1
51573481,杨千嬅,小城大事,小城大事,0,0
33766033,杨千嬅,再见二丁目,再见二丁目,0,0
82984,杨千嬅,少女的祈祷,少女的祈祷,0,0
1134541,杨千嬅,勇,勇,7,1
86073,杨千嬅,花好月圆夜 (广东版),花好月圆夜 (广东版),0,0
6950509,杨千嬅,处处吻,处处吻,0,0
228448,杨千嬅,处处吻,处处吻,0,0
2284695,杨千嬅,可惜我是水瓶座,可惜我是水瓶座,0,0
197392115,杨千嬅,致敬勇士 (伴奏),致敬勇士,4,1
871234,杨千嬅,再见二丁目,再见二丁目,0,0
222981321,杨千嬅,下一站天后 (Live),下一站天后,0,0
4315263,杨千嬅,大城小事(粤语 Dj Candy),大城小事(粤语 Dj Candy),0,0
1076345,动力火车,当,当,18,1
175076,动力火车,那就这样吧,那就这样吧,6,1
310085,动力火车,背叛情歌,背叛情歌,0,0
1028538,动力火车,忠孝东路走九遍,忠孝东路走九遍,7,1
128539,动力火车,第一滴泪,第一滴泪,10,1
61541,动力火车,无情的情书,无情的情书,0,0
490734,动力火车,那就这样吧,那就这样吧,6,1
488651,动力火车,当,当,18,1
490724,动力火车,背叛情歌,背叛情歌,0,0
175088,动力火车,明天的明天的明天,明天的明天的明天,5,1
28714260,动力火车,第一滴泪,第一滴泪,10,1
75103,动力火车,酒醉的探戈2001,酒醉的探戈2001,0,0
5388231,动力火车,终于明白,终于明白,4,1
13272659,动力火车,忠孝东路走九遍,忠孝东路走九遍,7,1
90251,动力火车,忠孝东路走九遍,忠孝东路走九遍,7,1
13272664,动力火车,无情的情书,无情的情书,0,0
490730,动力火车,第一滴泪,第一滴泪,9,1
13272665,动力火车,背叛情歌,背叛情歌,0,0
61175517,动力火车,跟着感觉走 (Live),跟着感觉走,10,1
266510211,动力火车,我的未来不是梦 (Live),我的未来不是梦,12,1
984277,动力火车,蜗牛,蜗牛,0,0
90241,动力火车,当,当,18,1
13272662,动力火车,终于明白,终于明白,4,1
15651705,BIGBANG,IF YOU,IF YOU,12,1
7254751,BIGBANG,거짓말,거짓말,8,1
19331199,BIGBANG,하루하루,하루하루,4,1
12209102,BIGBANG,FANTASTIC BABY,FANTASTIC BABY,10,1
313788858,BIGBANG,IF YOU,IF YOU,12,1
19460278,BIGBANG,BLUE,BLUE,8,1
6906524,BIGBANG,BANG BANG BANG (KR Ver.),BANG BANG BANG (KR Ver.),0,0
30364355,BIGBANG,뱅뱅뱅 (BANG BANG BANG),뱅뱅뱅 (BANG BANG BANG),0,0
6906526,BIGBANG,IF YOU (KR Ver.),IF YOU (KR Ver.),0,0
6430200,BIGBANG,LOSER,LOSER,12,1
7177345,BIGBANG,Let's not fall in love,Let's not fall in love,0,0
19460275,BIGBANG,BAD BOY,BAD BOY,9,1
15651706,BIGBANG,SOBER,SOBER,0,0
6906525,BIGBANG,Let's not fall in love (KR Ver.),Let's not fall in love (KR Ver.),0,0
51430559,BIGBANG,Haru Haru,Haru Haru,0,0
13790859,BIGBANG,LAST DANCE,LAST DANCE,3,1
15299710,BIGBANG,거짓말 (Remix),거짓말,8,1
1219533,BIGBANG,Monster,Monster,9,1
16115589,BIGBANG,마지막 인사,마지막 인사,4,1
15299702,BIGBANG,Tonight,Tonight,14,1
1018749,BIGBANG,LIE(コジンマル),LIE(コジンマル),0,0
313785821,BIGBANG,BANG BANG BANG,BANG BANG BANG,14,1
13790858,BIGBANG,FXXK IT (에라 모르겠다),FXXK IT (에라 모르겠다),0,0
6430199,BIGBANG,BAE BAE,BAE BAE,0,0
1219535,BIGBANG,Fantastic Baby (Special Edition 'Still Alive'),Fantastic Baby,10,1
112051,张震岳,再见,再见,2,1
263061,张震岳,再见,再见,2,1
1028145,张震岳,小宇,小宇,0,0
38707529,张震岳,迷途羔羊,迷途羔羊,0,0
156953,张震岳,爱我别走,爱我别走,6,1
282804,张震岳,爱的初体验,爱的初体验,0,0
61175363,张震岳,再见 (Live),再见,2,1
478891876,张震岳,小半 (Live),小半,0,0
93973,张震岳,爱的初体验,爱的初体验,0,0
156888,张震岳,爱的初体验,爱的初体验,0,0
295538,张震岳,很难,很难,2,1
35368342,张震岳,爱我别走,爱我别走,6,1
255650,张震岳,路口,路口,4,1
1064740,张震岳,再见,再见,2,1
13356587,张震岳,凡人歌 (Live),凡人歌,0,0
475473036,张震岳,温柔的慈悲 (Live),温柔的慈悲,6,1
28384214,张震岳,凡人歌 (Live),凡人歌,1,1
467520983,张震岳,泪桥 (Live),泪桥,0,0
26452585,张震岳,差不多先生 (Live),差不多先生,29,1
301996314,张震岳,再见 (DJ版),再见 (DJ版),0,0
485290083,张震岳,搬家,搬家,0,0
156887,张震岳,爱我别走,爱我别走,6,1
1373819,张震岳,离开,离开,14,1
226043,齐秦,大约在冬季,大约在冬季,0,0
150974,齐秦,往事随风,往事随风,8,1
32575342,齐秦,夜夜夜夜 (Live),夜夜夜夜,0,0
150940,齐秦,不让我的眼泪陪我过夜,不让我的眼泪陪我过夜,6,1
40960854,齐秦,大约在冬季,大约在冬季,0,0
218086,齐秦,夜夜夜夜,夜夜夜夜,0,0
28416499,齐秦,夜夜夜夜,夜夜夜夜,1,1
1080499,齐秦,原来的我,原来的我,4,1
1650058,齐秦,大约在冬季,大约在冬季,0,0
150999,齐秦,大约在冬季,大约在冬季,0,0
327864,齐秦,夜夜夜夜,夜夜夜夜,0,0
218078,齐秦,不让我的眼泪陪我过夜,不让我的眼泪陪我过夜,6,1
54651705,齐秦,无情的雨 无情的你,无情的雨 无情的你,0,0
1994549,齐秦,花祭,花祭,0,0
3437435,齐秦,大约在冬季,大约在冬季,0,0
370457447,齐秦,鬼迷心窍   爱上一个不回家的人   曲终人散   有多少爱可以重来   不让我的眼泪陪我过夜   往事只能回味   再回首   后来   盛夏的果实   光阴的故事 (网友改编),鬼迷心窍   爱上一个不回家的人   曲终人散   有多少爱可以重来   不让我的眼泪陪我过夜   往事只能回味   再回首   后来   盛夏的果实   光阴的故事 (网友改编),0,0
327890,齐秦,大约在冬季,大约在冬季,0,0
54651595,齐秦,这一次我绝不放手,这一次我绝不放手,3,1
151003,齐秦,外面的世界,外面的世界,9,1
28728694,齐秦,夜夜夜夜,夜夜夜夜,0,0
40370441,齐秦,大约在冬季,大约在冬季,0,0
110828,齐秦,外面的世界,外面的世界,9,1
51512833,齐秦,不让我的眼泪陪我过夜,不让我的眼泪陪我过夜,6,1
150945,齐秦,火柴天堂,火柴天堂,0,0
1994550,齐秦,狂流,狂流,6,1
167963978,王靖雯,沦陷,沦陷,3,1
151367163,王靖雯,善变,善变,2,1
159472590,王靖雯,忘了没有,忘了没有,18,1
146192071,王靖雯,不知所措,不知所措,3,1
384218331,王靖雯,谦让,谦让,2,1
241768635,王靖雯,玫瑰少年,玫瑰少年,1,1
155900233,王靖雯,遗憾也值得,遗憾也值得,0,0
160385983,王靖雯,会吗,会吗,6,1
207675701,王靖雯,说说话,说说话,2,1
154973686,王靖雯,善变 (DJR7版),善变 (DJR7版),0,0
155976663,王靖雯,善变 (DJ版),善变 (DJ版),1,1
143276319,王靖雯,爱，存在,爱，存在,4,1
191602492,王靖雯,下一个,下一个,6,1
234305580,王靖雯,沦陷 (DJ阿卓版),沦陷 (DJ阿卓版),0,0
396340024,王靖雯,衍爱,衍爱,0,0
195013425,王靖雯,说说话 (Live),说说话,2,1
244365426,王靖雯,不知所措 (DJ阿卓版),不知所措 (DJ阿卓版),0,0
186702861,王靖雯,忽而今夏 (Live),忽而今夏,0,0
433281846,王靖雯,谦让 (Live),谦让,3,1
149961693,王靖雯,永不失联的爱,永不失联的爱,0,0
273136956,王靖雯,好戏,好戏,1,1
181241670,王靖雯,空欢喜,空欢喜,7,1
366488119,王靖雯,忘了没有   沦陷   善变   不知所措 (网友改编),忘了没有   沦陷   善变   不知所措 (网友改编),0,0
328122487,王靖雯,不管明天（Dawn),不管明天（Dawn),0,0
263424605,王靖雯,似你,似你,12,1
91623,F.I.R.飞儿乐团,我们的爱,我们的爱,6,1
6462695,F.I.R.飞儿乐团,心之火,心之火,0,0
175554,F.I.R.飞儿乐团,千年之恋,千年之恋,0,0
315706,F.I.R.飞儿乐团,月牙湾,月牙湾,2,1
91622,F.I.R.飞儿乐团,你的微笑,你的微笑,3,1
7284676,F.I.R.飞儿乐团,Lydia,Lydia,2,1
220437989,F.I.R.飞儿乐团,三国恋2022,三国恋2022,0,0
3731465,F.I.R.飞儿乐团,月牙湾,月牙湾,2,1
3731468,F.I.R.飞儿乐团,千年之恋,千年之恋,0,0
6832491,F.I.R.飞儿乐团,雨樱花,雨樱花,0,0
3731466,F.I.R.飞儿乐团,你的微笑,你的微笑,3,1
13914796,F.I.R.飞儿乐团,我要飞,我要飞,5,1
59381475,F.I.R.飞儿乐团,月牙湾,月牙湾,2,1
23543188,F.I.R.飞儿乐团,Fly Away,Fly Away,7,1
87577,F.I.R.飞儿乐团,Lydia (演奏曲),Lydia (演奏曲),0,0
205696749,F.I.R.飞儿乐团,我们的爱 (Live),我们的爱,6,1
299829404,F.I.R.飞儿乐团,心之火 (DJ版),心之火 (DJ版),0,0
106614,F.I.R.飞儿乐团,刺鸟,刺鸟,4,1
91625,F.I.R.飞儿乐团,Lydia,Lydia,2,1
8298816,F.I.R.飞儿乐团,亚特兰提斯,亚特兰提斯,3,1
6832497,F.I.R.飞儿乐团,眷恋,眷恋,2,1
22822233,F.I.R.飞儿乐团,千年之恋 (Unplug 版),千年之恋 (Unplug 版),0,0
106610,F.I.R.飞儿乐团,把爱放开,把爱放开,9,1
3731464,F.I.R.飞儿乐团,我们的爱,我们的爱,6,1
25138567,F.I.R.飞儿乐团,你的微笑 (Live),你的微笑,3,1
1144184,邰正宵,九百九十九朵玫瑰,九百九十九朵玫瑰,6,1
237881,邰正宵,千纸鹤,千纸鹤,4,1
152578,邰正宵,一千零一夜,一千零一夜,10,1
246284,邰正宵,找一个字代替,找一个字代替,2,1
1028208,邰正宵,心要让你听见,心要让你听见,6,1
254290942,邰正宵,千纸鹤,千纸鹤,4,1
27200069,邰正宵,九百九十九朵玫瑰,九百九十九朵玫瑰,6,1
1165548,邰正宵,永远不回头,永远不回头,9,1
113709,邰正宵,心要让你听见,心要让你听见,6,1
9826383,邰正宵,找一个字代替 (Live),找一个字代替,1,1
113707,邰正宵,情人之间的情人,情人之间的情人,0,0
77153,邰正宵,好人好梦,好人好梦,0,0
6622547,邰正宵,一千零一夜,一千零一夜,10,1
16769197,邰正宵,九百九十九朵玫瑰,九百九十九朵玫瑰,6,1
152538,邰正宵,九百九十九朵玫瑰,九百九十九朵玫瑰,6,1
51410464,邰正宵,爱的传说,爱的传说,0,0
113714,邰正宵,九百九十九朵玫瑰,九百九十九朵玫瑰,6,1
6622548,邰正宵,找一个字代替,找一个字代替,2,1
113702,邰正宵,千纸鹤,千纸鹤,4,1
568781848,邰正宵,永远不回头,永远不回头,9,1
52786949,邰正宵,心要让你听见,心要让你听见,6,1
1028171,邰正宵,情人之间的情人,情人之间的情人,0,0
9826387,邰正宵,一千零一夜 (Live),一千零一夜,10,1
2836943,邰正宵,心要让你听见 (Live),心要让你听见,6,1
533393,卓依婷,明天会更好,明天会更好,3,1
90591089,卓依婷,孤儿乐园,孤儿乐园,0,0
866713,卓依婷,长相依,长相依,1,1
533391,卓依婷,兰花草,兰花草,2,1
6253074,卓依婷,捉泥鳅,捉泥鳅,18,1
533397,卓依婷,生日快乐,生日快乐,8,1
1027626,卓依婷,爱拼才会赢,爱拼才会赢,3,1
23542951,卓依婷,童年,童年,5,1
6545211,卓依婷,东南西北风,东南西北风,3,1
324355,卓依婷,萍聚,萍聚,0,0
1028113,卓依婷,潮湿的心,潮湿的心,4,1
54864,卓依婷,别问我是谁,别问我是谁,5,1
22850640,卓依婷,好运来,好运来,27,1
1028115,卓依婷,心雨,心雨,0,0
1027624,卓依婷,免失志,免失志,6,1
23543222,卓依婷,杜十娘,杜十娘,3,1
1027627,卓依婷,爱情一阵风,爱情一阵风,1,1
70549,卓依婷,外婆的澎湖湾,外婆的澎湖湾,2,1
1027628,卓依婷,爱人跟人走,爱人跟人走,0,0
170843824,卓依婷,抓泥鳅,抓泥鳅,0,0
226129,卓依婷,财神来到我家门,财神来到我家门,5,1
376073428,卓依婷,追求,追求,1,1
864179,卓依婷,鲁冰花,鲁冰花,8,1
1028119,卓依婷,迟来的爱,迟来的爱,3,1
4177049,卓依婷,乡间的小路,乡间的小路,5,1
1244660,BY2,有点甜,有点甜,2,1
493258,BY2,我知道,我知道,6,1
397474,BY2,爱丫爱丫,爱丫爱丫,4,1
6698742,BY2,凑热闹,凑热闹,6,1
3427508,BY2,爱的双重魔力,爱的双重魔力,0,0
6698734,BY2,我知道,我知道,6,1
6698736,BY2,这叫爱,这叫爱,3,1
214356704,BY2,你还在听吗,你还在听吗,4,1
166539617,BY2,不潮不用花钱 (Live片段),不潮不用花钱,0,0
675708,BY2,这叫爱,这叫爱,3,1
6698740,BY2,爱丫爱丫,爱丫爱丫,3,1
11160257,BY2,爱丫爱丫,爱丫爱丫,3,1
1609163,BY2,爱情闯进门,爱情闯进门,5,1
6698738,BY2,爱的双重魔力,爱的双重魔力,0,0
38520361,BY2,凑热闹,凑热闹,6,1
493261,BY2,新少女祈祷,新少女祈祷,0,0
1609161,BY2,你并不懂我,你并不懂我,2,1
224552279,BY2,有点甜,有点甜,3,1
173838666,BY2,坏女孩 (Bad Girl),坏女孩 (Bad Girl),0,0
358080386,BY2,有点甜 (Live),有点甜,2,1
493254,BY2,DNA,DNA,4,1
1094256,BY2,不是故意,不是故意,6,1
956237,BY2,不够成熟,不够成熟,2,1
675704,BY2,带我离开,带我离开,5,1
493262,BY2,勇敢,勇敢,3,1
113901,张敬轩,断点,断点,2,1
329277,张敬轩,断点,断点,2,1
631041,张敬轩,酷爱,酷爱,0,0
27394353,张敬轩,吻得太逼真,吻得太逼真,3,1
40365991,张敬轩,吻得太逼真,吻得太逼真,4,1
220013807,张敬轩,赛勒斯的爱,赛勒斯的爱,0,0
1001076,张敬轩,吻得太逼真,吻得太逼真,4,1
22858032,张敬轩,只是太爱你,只是太爱你,3,1
161391223,张敬轩,只是太爱你,只是太爱你,4,1
326284218,张敬轩,吻得太逼真,吻得太逼真,4,1
177260720,张敬轩,断点,断点,2,1
685384,张敬轩,春秋,春秋,1,1
394376,张敬轩,樱花树下,樱花树下,0,0
350006,张敬轩,断点,断点,2,1
6231406,张敬轩,只是太爱你,只是太爱你,3,1
161391256,张敬轩,断点,断点,2,1
127706,张敬轩,过云雨,过云雨,1,1
113905,张敬轩,My Way,My Way,8,1
753586,张敬轩,爱的故事上集 (Live),爱的故事上集,0,0
202343338,张敬轩,吻得太逼真,吻得太逼真,4,1
619009,张敬轩,后来,后来,8,1
257264611,张敬轩,吴哥窟 (2016系咐升两度降两度你俾我啡阵得唔得唧世界无限轮回演唱会) (现场),吴哥窟 (2016系咐升两度降两度你俾我啡阵得唔得唧世界无限轮回演唱会),0,0
22853049,张敬轩,断点,断点,2,1
3250104,张敬轩,值得,值得,12,1
28461656,张敬轩,尘埃落定,尘埃落定,0,0
1105362,林志炫,单身情歌,单身情歌,1,1
23655613,林志炫,单身情歌,单身情歌,1,1
51383585,林志炫,你的样子,你的样子,4,1
3984859,林志炫,凤凰花开的路口,凤凰花开的路口,3,1
6874740,林志炫,单身情歌,单身情歌,1,1
3241188,林志炫,没离开过 (Live),没离开过,4,1
3248366,林志炫,烟花易冷 (Live),烟花易冷,1,1
149154,林志炫,离人,离人,6,1
3298907,林志炫,单身情歌,单身情歌,1,1
1024739,林志炫,凤凰花开的路口,凤凰花开的路口,3,1
610898100,林志炫,故事还有呢,故事还有呢,3,1
75916,林志炫,蒙娜丽莎的眼泪,蒙娜丽莎的眼泪,0,0
2779032,林志炫,单身情歌,单身情歌,1,1
72153296,林志炫,醉梦前尘,醉梦前尘,0,0
207245802,林志炫,朋友 (Live),朋友,5,1
51433157,林志炫,你的样子,你的样子,4,1
206483549,林志炫,这世界那么多人 (Live),这世界那么多人,0,0
179246,林志炫,蒙娜丽莎的眼泪,蒙娜丽莎的眼泪,0,0
7079757,林志炫,单身情歌,单身情歌,1,1
93478,林志炫,蒙娜丽莎的眼泪,蒙娜丽莎的眼泪,0,0
26036832,林志炫,没离开过 (Live),没离开过,4,1
7087487,林志炫,单身情歌 (Live),单身情歌,1,1
26396561,林志炫,空,空,2,1
1024732,林志炫,离人,离人,6,1
55219,郑智化,水手,水手,5,1
158919,郑智化,星星点灯,星星点灯,11,1
322678,郑智化,游戏人间,游戏人间,4,1
491898150,郑智化,水手 (DJ阿洲版),水手 (DJ阿洲版),0,0
55210,郑智化,年轻时代,年轻时代,22,1
537744,郑智化,别哭，我最爱的人,别哭，我最爱的人,6,1
186628394,郑智化,星星点灯 (演唱会版),星星点灯 (演唱会版),0,0
30897654,郑智化,水手 (Live),水手,4,1
186628549,郑智化,水手 (演唱会版),水手 (演唱会版),0,0
388321887,郑智化,水手,水手,5,1
55199,郑智化,堕落天使,堕落天使,0,0
158918,郑智化,麻花辫子,麻花辫子,0,0
275067279,郑智化,水手 (Live),水手,5,1
397174985,郑智化,墮落天使,墮落天使,0,0
158921,郑智化,三十三块,三十三块,6,1
186628917,郑智化,别哭我最爱的人 (演唱会版),别哭我最爱的人 (演唱会版),0,0
158939,郑智化,你的生日,你的生日,1,1
224897014,郑智化,別哭我最愛的人,別哭我最愛的人,0,0
158929,郑智化,中产阶级,中产阶级,0,0
55200,郑智化,用我一辈子去忘记,用我一辈子去忘记,4,1
4179467,郑智化,生日快乐歌,生日快乐歌,4,1
158952,郑智化,我这样的男人,我这样的男人,8,1
17026060,郑智化,别哭，我最爱的人,别哭，我最爱的人,6,1
23547263,郑智化,单身逃亡,单身逃亡,0,0
45800867,容祖儿,挥着翅膀的女孩,挥着翅膀的女孩,0,0
228491562,容祖儿,就让这大雨全都落下,就让这大雨全都落下,3,1
249433,容祖儿,小小,小小,17,1
273391551,容祖儿,就让这大雨全都落下 (Live),就让这大雨全都落下,3,1
40495147,容祖儿,富士山下 (Live),富士山下,0,0
78746,容祖儿,习惯失恋,习惯失恋,0,0
78752,容祖儿,心淡,心淡,3,1
265867,容祖儿,没关系,没关系,7,1
13991642,容祖儿,挥着翅膀的女孩,挥着翅膀的女孩,0,0
26039464,容祖儿,挥着翅膀的女孩,挥着翅膀的女孩,0,0
13991650,容祖儿,没关系,没关系,7,1
78745,容祖儿,我的骄傲,我的骄傲,0,0
13991648,容祖儿,小小,小小,17,1
445910992,容祖儿,上海滩 (Live),上海滩,0,0
45854330,容祖儿,续集,续集,2,1
557547504,容祖儿,爱情讯息 (Live),爱情讯息,0,0
320590,容祖儿,怯,怯,3,1
447612373,容祖儿,中国人 (Live),中国人,3,1
388169039,容祖儿,嚣张 (Live),嚣张,3,1
3818432,容祖儿,烟霞,烟霞,4,1
160253386,容祖儿,爱得太迟 (Live),爱得太迟,2,1
449619298,容祖儿,分手总要在雨天 (Live),分手总要在雨天,0,0
206818,容祖儿,16号爱人,16号爱人,0,0
91729,容祖儿,世上只有,世上只有,0,0
56227227,李圣杰,痴心绝对,痴心绝对,1,1
7186051,李圣杰,手放开,手放开,6,1
51498167,李圣杰,痴心绝对,痴心绝对,1,1
133043,李圣杰,手放开,手放开,6,1
133046,李圣杰,最近,最近,4,1
51498923,李圣杰,你那么爱她,你那么爱她,6,1
327520,李圣杰,你那么爱她,你那么爱她,6,1
661416,李圣杰,痴心绝对 (Live),痴心绝对,1,1
133039,李圣杰,关于你的歌,关于你的歌,6,1
122959,李圣杰,你那么爱她,你那么爱她,6,1
309660,李圣杰,如果你爱他,如果你爱他,11,1
22829982,李圣杰,不顾一切的爱,不顾一切的爱,6,1
474834,李圣杰,关于你的歌,关于你的歌,6,1
22806361,李圣杰,手放开,手放开,6,1
474850,李圣杰,最近,最近,4,1
9856905,李圣杰,你那么爱她,你那么爱她,6,1
